uid,用户昵称,id,正文,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,是否原创,源用户id,源用户昵称,源微博uid,源微博用户昵称,源微博id,源微博正文,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户
6040341367,最帅的酷盖王甜甜呀,4409460254211549,@-奶糖呀 想要酷盖的签名照！,,,,2019-08-26,荣耀9i 千元潮美旗舰,2,0,0,,-奶糖呀,False,2116890350,传媒小娱,4409311486552925,【#小娱送福利#】这张原本也是我自留的，想了想也送出去吧！还是老规矩，关注我并在转发评论中艾特一位好友，9月28日微博抽奖平台抽一人，送出#王一博#签名照一张！  ,https://wx2.sinaimg.cn/large/7e2d2eeely1g6cbjag6nrj22yn27au0y.jpg,,,2019-08-25,王一博超话,2370,3221,3526,"小娱送福利,王一博",
6040341367,最帅的酷盖王甜甜呀,4409440407103485,转发微博,,,,2019-08-26,荣耀9i 千元潮美旗舰,0,0,0,,,False,1507921471,天天向上,4409311512450769,#天天向上# 【微直播】#王一博赛车纪录片# “我不想只是做花瓶”。少年一博，奋力一搏，永远追风逐浪，永远热血满膛，在你人生的疆场上，驰骋披靡吧@UNIQ-王一博  天天向上的微博视频 ,,"http://f.video.weibocdn.com/004ar8Wflx07wvjX0fv201041206afnz0E030.mp4?label=mp4_720p&template=1284x720.23.0&trans_finger=9ff95bc90ce0744bdc0ee98b663a9435&Expires=1567227688&ssig=fI7nWt5aI1&KID=unistore,video",,2019-08-25,微博视频,390501,31494,77757,"天天向上,王一博赛车纪录片",UNIQ-王一博
6040341367,最帅的酷盖王甜甜呀,4407855345853930,大爱王甜甜，不接受反驳！#王一博# wyb ,"https://wx1.sinaimg.cn/large/006AMEILly1g67oabs7gcj30u01hb0zl.jpg,https://wx1.sinaimg.cn/large/006AMEILly1g67oacof62j30u01hcdnd.jpg,https://wx2.sinaimg.cn/large/006AMEILly1g67oadb5hzj30u01hcwki.jpg,https://wx2.sinaimg.cn/large/006AMEILly1g67oadwzkuj30j60y3myo.jpg",,,2019-08-21,荣耀9i 千元潮美旗舰,0,0,0,王一博,,True
6040341367,最帅的酷盖王甜甜呀,4406565346243741,转发微博,,,,2019-08-18,荣耀9i 千元潮美旗舰,0,0,0,,,False,1833511903,魏无羡,4405538974123321,《魔道祖师》又名 《四大家族绝后记》  《蓝湛：我和我的心头小娇妻》  《魏婴：冷漠公子爱上我之蓝二哥哥的心头小娇妻》 《蓝启仁：蓝家的白菜全没了》  《聂怀桑：论一个戏精的自我修养》 《薛洋:道长我的糖呢》 《薛洋：道长再爱我一次》 《恶友：再藏我增高鞋垫小心我扔你的糖》 《江澄： ...全文,"https://wx4.sinaimg.cn/large/6d492bdfgy1g60a9tj2vgj20qo0jq0w9.jpg,https://wx4.sinaimg.cn/large/6d492bdfgy1g60a9ue6i6j20ia0qstd1.jpg,https://wx4.sinaimg.cn/large/6d492bdfgy1g60a9v55f1j20p916qaeh.jpg",,,2019-08-15,美图T9我的智能摄影师,47530,1295,2105,,
6040341367,最帅的酷盖王甜甜呀,4406401478209159,#香港永远是中国的一部分#🇨🇳,,,,2019-08-17,荣耀9i 千元潮美旗舰,0,0,0,香港永远是中国的一部分,,False,2656274875,央视新闻,4405827014704799,【此刻，一起转发！只希望大家都能看到！为中国！为香港！】#香港永远是中国的一部分#𝙃𝙤𝙣𝙜 𝙆𝙤𝙣𝙜 𝙞𝙨 𝙥𝙖𝙧𝙩 𝙤𝙛 𝘾𝙝𝙞𝙣𝙖 𝙛𝙤𝙧𝙚𝙫𝙚𝙧🇨🇳 青年湖南的微博视频 ,,"http://f.video.weibocdn.com/001rKwVklx07wfmXiF9e010412000AhZ0E010.mp4?label=mp4_ld&template=360x624.24.0&trans_finger=5600ef0eab032233528102614923fb98&Expires=1567227686&ssig=f2NMHiLVul&KID=unistore,video",,2019-08-16,微博 weibo.com,189700,17635,422345,香港永远是中国的一部分,
6040341367,最帅的酷盖王甜甜呀,4405675201407794,#香港是中国的香港# //@人民网:#香港是中国的香港#！带话题转发，你的昵称后将同时升起中国国旗+香港特区区旗！加油中国🇨🇳加油香港🇭🇰,,,,2019-08-15,荣耀9i 千元潮美旗舰,0,0,0,"香港是中国的香港,香港是中国的香港",人民网,False,2286908003,人民网,4405194244498584,#香港是中国的香港#，香港事务纯属中国内政，不容任何国家、组织或个人以任何方式干预。反对暴力，严惩暴徒，守护法治，珍惜安宁！ ,"https://wx1.sinaimg.cn/large/884f7263gy1g5z6mzhichj20j90edmxj.jpg,https://wx2.sinaimg.cn/large/884f7263gy1g5z6n4ktq9j20dy09g3zt.jpg",,,2019-08-14,专业版微博,680780,85643,2103118,香港是中国的香港,
6040341367,最帅的酷盖王甜甜呀,4404230284439345,转发微博,,,,2019-08-11,荣耀9i 千元潮美旗舰,0,1,0,,,False,2656274875,央视新闻,4404203776219841,#央视快讯#【#香港暴徒向警察投掷汽油弹# 致警察多处烧伤】今晚，有暴徒在香港深水埗大南西街向警察投掷汽油弹，致警察多处烧伤。（央视记者包佳节） ,"https://wx3.sinaimg.cn/large/9e5389bbly1g5w0xa1qgyj20ks0tg42t.jpg,https://wx3.sinaimg.cn/large/9e5389bbly1g5w0xa0ucbj20go0m875s.jpg,https://wx4.sinaimg.cn/large/9e5389bbly1g5w0xa2pkwj20u0140q5y.jpg,https://wx3.sinaimg.cn/large/9e5389bbly1g5w0xa1if3j20u0140gpe.jpg",,,2019-08-11,微博 weibo.com,1147756,119338,55419,"央视快讯,香港暴徒向警察投掷汽油弹",
6040341367,最帅的酷盖王甜甜呀,4398400504487967,@天蝎sky @shuxjhs @南阳理工学院师范学院团委,,,,2019-07-26,荣耀9i 千元潮美旗舰,0,0,0,,"天蝎sky,shuxjhs,南阳理工学院师范学院团委",False,6589812857,三下乡,4398384620529927,#三下乡##青春心向党 建功新时代##未来网校园通讯社##百强实践队##全国大中专三下乡暑期社会实践公益传播力展示活动##三下乡vlog##青春vlog# 南阳理工学院师范学院教育关爱服务团前来报到啦！请关注未来网官方微信lovek618 回复#三下乡#为他们点赞。      7月2日至4日，南阳理工学院师范学院近二十名 ...全文,"https://wx4.sinaimg.cn/large/007bYbm9ly1g5dgjtbek3j31900u0e8d.jpg,https://wx1.sinaimg.cn/large/007bYbm9ly1g5dgk9opj1j31900u0he5.jpg,https://wx4.sinaimg.cn/large/007bYbm9ly1g5dgk1c5mij31900u0npe.jpg,https://wx1.sinaimg.cn/large/007bYbm9ly1g5dgk3wn6zj31900u0npf.jpg,https://wx3.sinaimg.cn/large/007bYbm9ly1g5dgk21jvrj31900u04qr.jpg,https://wx3.sinaimg.cn/large/007bYbm9ly1g5dgk1of83j31900u0e85.jpg",,,2019-07-26,专业版微博,102,61,186,"三下乡,青春心向党 建功新时代,未来网校园通讯社,全国大中专三下乡暑期社会实践公益传播力展示活动,三下乡vlog,青春vlog,三下乡",
6040341367,最帅的酷盖王甜甜呀,4397623559648443,@南阳理工学院师范学院团委 @天蝎sky @cyjv,,,,2019-07-24,荣耀9i 千元潮美旗舰,0,0,0,,"南阳理工学院师范学院团委,天蝎sky,cyjv",False,6589812857,三下乡,4397585961592435,#三下乡##青春心向党建功新时代##未来网校园通讯社##百强实践队##全国大中专三下乡暑期社会实践公益传播力展示活动##三下乡vlog##青春vlog#南阳理工学院师范学院红色足迹考察团前来报到啦！请关注未来网官方微信lovek618回复#三下乡#为他们点赞。6月26日至27日，南阳理工学院师范学院近二十名师生组成 ...全文,"https://wx2.sinaimg.cn/large/007bYbm9ly1g5awuwqkwkj317z0u0x6q.jpg,https://wx1.sinaimg.cn/large/007bYbm9ly1g5awv586jhj31900u0kjx.jpg,https://wx3.sinaimg.cn/large/007bYbm9ly1g5awvi8nf5j31900u0x73.jpg,https://wx1.sinaimg.cn/large/007bYbm9ly1g5awuypzfwj31900u0qvg.jpg,https://wx4.sinaimg.cn/large/007bYbm9ly1g5awuwsbsxj31900u0npe.jpg,https://wx1.sinaimg.cn/large/007bYbm9ly1g5awvd006vj31900u0x71.jpg",,,2019-07-24,专业版微博,79,53,237,"三下乡,青春心向党建功新时代,未来网校园通讯社,全国大中专三下乡暑期社会实践公益传播力展示活动,三下乡vlog,青春vlog,三下乡",
6040341367,最帅的酷盖王甜甜呀,4390400175248632,转发微博,,,,2019-07-04,荣耀9i 千元潮美旗舰,0,0,0,,,False,3306870505,南阳理工学院师范学院团委,4390040341979719,#青春三下乡##南阳理工学院2019年暑期社会实践#@南阳理工学院校团委 杨楼镇第一中心小学紧邻燕山水库，孩子们马上就要放暑假，为了切实增强他们的防溺水意识，服务团志愿者们派发《防溺水安全教育宣传单》500余份，张贴防溺水宣传横幅10条。服务团志愿者们检查并维护了杨楼镇水域旁的防溺水警示牌，队 ...全文,"https://wx1.sinaimg.cn/large/c51ad6e9ly1g4mu5f8ldoj21900u0kjz.jpg,https://wx3.sinaimg.cn/large/c51ad6e9ly1g4mu5d689mj21400u0x6r.jpg,https://wx3.sinaimg.cn/large/c51ad6e9ly1g4mu9o6cq3j21900u0hdu.jpg,https://wx2.sinaimg.cn/large/c51ad6e9ly1g4mu9oobn6j21900u0npe.jpg",,,2019-07-03,360安全浏览器,125,70,353,"青春三下乡,南阳理工学院2019年暑期社会实践",南阳理工学院校团委
